Ref,programme_code,Sex,AgeGroup,age,CGPA,Semester1,Semester2,Semester3,Semester4,Semester5,Semester6,Semester7,Semester8,Sponsored,GRADUATED
9998054,1,0,1,33,3,3,3,2,3,4,3,3,4,0,0
9998055,1,1,1,34,3,3,3,2,3,2,2,2,3,1,1
9998056,41,0,1,27,3,3,3,3,3,3,4,3,3,1,1
9998057,2,0,1,28,3,3,3,2,4,3,3,3,2,1,0
9998058,44,1,1,31,2,3,2,0,2,0,3,0,2,1,0
9998059,17,1,1,34,2,2,2,2,0,2,2,2,2,1,0
9998060,1,1,1,28,2,2,2,2,3,2,3,2,2,0,0
9998061,41,1,1,29,3,4,3,2,2,3,4,3,3,1,1
9998062,15,0,1,29,3,2,3,2,3,2,3,3,3,1,0
9998063,87,0,1,29,3,3,3,2,3,3,3,3,3,1,1
9998065,41,0,1,27,3,3,3,3,3,3,4,3,3,1,1
9998066,85,0,1,27,3,2,2,2,2,4,4,3,3,1,1
9998067,30,0,1,31,3,3,2,3,3,3,3,3,3,1,1
9998068,5,1,1,27,2,2,2,2,2,2,1,1,2,1,0
9998069,1,0,1,28,3,2,2,2,3,3,3,3,3,1,1
9998071,77,0,1,31,3,3,2,2,4,3,3,3,3,1,0
9998072,17,0,1,29,3,3,3,3,3,3,3,3,3,1,1
9998073,42,1,1,29,3,3,3,2,3,3,4,2,2,1,0
9998074,5,1,1,29,2,2,3,1,3,3,1,0,3,1,0
9998075,41,1,1,31,3,3,3,3,3,3,3,3,2,1,1
9998076,3,0,1,33,3,2,3,3,3,3,3,3,3,1,1
9998077,5,1,1,29,2,3,2,0,2,2,3,3,3,1,0
9998078,87,1,1,34,3,2,3,2,3,2,2,3,3,1,1
9998079,2,0,1,33,2,2,3,2,2,2,2,2,3,1,0
9998080,42,0,1,27,3,4,3,3,3,4,4,3,3,1,1
9998081,17,1,1,29,3,4,3,3,3,4,4,4,4,1,1
9998082,45,0,1,27,4,3,3,3,4,4,3,4,4,1,1
9998083,41,0,1,27,4,4,4,3,4,3,5,4,3,1,1
9998084,2,0,1,28,3,2,2,3,4,3,2,2,2,1,0
9998085,2,0,1,30,2,2,2,2,2,2,2,2,3,0,0
9998086,96,0,1,28,3,3,2,3,4,3,4,4,4,0,1
9998088,42,1,1,35,2,3,3,2,2,2,4,0,2,1,0
9998089,45,0,1,31,3,3,2,2,2,3,4,4,3,1,1
9998090,17,0,1,35,3,3,3,3,3,3,3,3,3,0,1
9998091,42,0,1,31,3,3,2,2,2,3,5,2,3,1,1
9998092,1,1,1,30,2,2,2,0,2,2,2,2,2,1,0
9998093,4,1,1,33,3,2,2,0,2,2,3,3,2,1,0
9998094,1,0,1,31,3,2,2,2,2,3,3,3,3,1,1
9998095,25,1,1,30,3,3,3,2,2,2,3,2,3,1,1
9998098,25,0,1,29,3,3,3,3,3,2,3,3,3,1,1
9998099,19,1,1,34,2,2,2,2,2,3,2,2,3,1,0
9998100,5,1,1,31,2,2,2,3,3,3,2,2,2,0,0
9998101,15,1,1,28,3,3,3,3,3,3,3,3,3,1,1
9998102,17,0,1,28,3,3,3,3,3,3,3,4,3,1,1
9998103,2,1,1,28,2,2,0,2,2,2,2,2,2,1,0
9998104,30,0,1,28,3,2,2,2,3,3,3,3,3,1,1
9998105,1,0,1,28,2,3,2,0,2,2,3,3,2,1,0
9998106,5,0,1,28,3,3,3,3,3,4,3,3,4,1,1
9998107,5,1,1,29,3,3,2,3,3,3,3,4,4,1,1
9998108,2,0,1,28,3,3,3,4,3,3,3,3,3,1,1
9998109,98,1,1,27,4,4,4,3,3,3,3,3,4,1,1
9998110,77,1,1,31,2,3,2,0,2,2,4,1,2,1,0
9998111,14,1,1,32,3,3,2,2,3,2,3,3,3,1,1
9998112,5,0,1,27,4,4,4,4,4,4,4,4,4,1,1
9998113,85,0,1,28,3,2,2,2,2,2,2,3,3,1,0
9998114,98,1,1,28,3,3,3,2,2,2,4,0,2,1,0
9998115,42,1,1,31,3,3,3,3,2,3,4,3,3,1,1
9998116,89,0,1,29,3,4,3,3,3,3,4,2,3,1,1
9998118,29,0,1,33,2,2,2,2,2,2,2,2,3,1,0
9998119,98,1,1,33,3,4,3,3,3,3,3,2,3,1,1
9998120,1,0,1,29,2,2,2,2,3,2,2,3,3,0,0
9998121,2,0,1,28,3,2,2,3,2,0,3,3,2,1,0
9998122,17,0,1,31,4,3,3,4,4,4,4,4,4,1,1
9998123,1,1,1,31,2,2,2,2,2,0,2,2,2,0,0
9998124,42,1,1,29,3,3,3,2,2,2,3,2,2,1,0
9998125,41,1,1,28,3,3,3,2,2,2,4,2,2,1,0
9998126,3,1,1,32,2,1,2,2,2,2,2,2,0,0,0
9998127,14,1,1,30,3,3,2,2,3,2,3,4,4,1,1
9998128,15,0,1,31,3,2,2,3,3,4,3,3,3,1,1
9998129,3,0,1,28,3,2,2,2,2,3,3,3,3,1,1
9998130,97,0,1,35,3,3,3,2,3,3,5,4,3,1,1
9998131,33,0,1,28,3,3,2,2,3,3,4,4,4,1,1
9998132,89,1,1,31,3,4,3,3,3,3,3,3,2,1,0
9998133,33,0,1,31,3,3,2,3,3,3,3,4,5,1,1
9998134,98,1,1,28,3,3,3,3,3,3,3,2,3,1,1
9998135,14,1,1,29,4,3,3,3,4,3,3,4,4,1,1
9998136,95,1,2,51,2,2,2,2,2,2,3,2,2,0,0
9998137,5,1,1,27,3,3,3,2,2,3,2,3,4,1,1
9998138,17,0,1,27,3,2,2,3,2,2,2,3,4,1,1
9998139,1,0,1,31,2,2,2,2,2,2,2,3,2,1,0
9998140,1,0,1,29,2,2,2,2,2,2,2,2,0,1,0
9998141,97,0,1,30,3,4,3,3,3,4,4,4,4,1,1
9998142,44,0,1,30,3,4,3,2,3,3,5,3,4,1,1
9998143,98,1,1,33,3,4,3,3,3,3,4,2,3,1,1
9998144,15,0,1,28,3,3,3,3,3,3,3,3,3,1,1
9998145,17,0,1,28,2,2,0,2,0,2,2,2,0,1,0
9998146,3,0,1,29,3,2,2,2,2,3,3,3,4,1,0
9998147,41,1,1,31,3,4,3,3,3,4,4,3,3,1,1
9998148,5,0,1,27,3,3,3,3,3,3,3,3,3,1,1
9998149,17,0,1,29,2,2,2,2,0,2,0,0,1,1,0
9998150,98,0,1,28,4,4,4,3,4,4,4,2,4,1,1
9998151,14,1,1,28,3,3,3,3,3,2,3,3,3,1,1
9998152,2,1,1,27,2,2,2,3,2,2,2,2,3,1,0
9998153,14,1,1,30,3,3,3,3,3,3,3,3,4,1,1
9998154,17,1,1,30,2,2,1,4,3,2,2,2,2,1,0
9998155,19,0,1,28,2,2,0,2,2,2,3,2,3,1,0
9998156,98,1,1,27,3,4,3,2,2,2,3,2,2,1,1
9998157,1,1,1,28,3,2,2,2,2,3,3,3,3,1,1
9998158,2,1,1,31,2,2,3,2,3,2,2,0,3,1,0
9998159,29,1,1,27,2,3,0,3,3,2,2,2,2,1,0
9998160,19,1,1,30,2,2,0,2,2,2,3,3,2,1,0
9998161,1,1,1,27,3,2,2,2,3,2,2,3,3,0,1
9998162,17,1,1,27,3,3,3,2,2,3,3,3,2,1,1
9998163,2,0,1,31,2,2,2,2,2,0,2,2,2,1,0
9998164,30,1,1,28,2,2,2,2,2,2,2,2,3,1,0
9998165,1,0,2,39,3,2,2,2,3,2,3,3,3,1,1
9998166,5,0,1,29,4,4,4,4,3,4,4,4,4,1,1
9998167,5,0,1,28,2,1,2,0,2,2,3,2,2,1,0
9998168,18,1,1,28,3,4,2,2,3,3,3,3,3,1,1
9998169,1,0,1,28,3,3,3,3,4,3,3,4,4,1,1
9998170,87,0,1,28,3,3,3,2,3,3,3,5,3,1,1
9998171,2,1,1,27,2,2,0,0,2,2,2,2,0,1,0
9998172,1,0,1,30,2,2,0,2,2,2,2,2,2,0,0
9998173,97,1,1,33,4,4,4,3,3,3,5,3,3,1,1
9998174,2,1,1,28,2,2,2,2,2,0,0,2,2,1,0
9998175,14,1,1,26,3,3,3,3,4,3,4,4,4,1,1
9998176,15,0,2,37,3,3,3,3,3,4,3,3,3,1,1
9998177,3,0,1,35,3,2,3,3,3,3,2,3,4,1,0
9998178,98,1,1,31,3,4,3,3,3,3,3,2,3,1,1
9998179,89,1,1,33,3,3,3,2,2,2,4,2,3,1,1
9998180,98,1,1,27,3,4,4,3,3,3,4,3,3,1,1
9998181,2,0,1,33,2,2,0,2,0,2,2,3,2,1,0
9998182,42,0,1,30,2,2,0,0,2,2,4,2,3,1,0
9998183,18,1,1,31,2,3,2,2,2,2,2,2,3,1,0
9998184,79,0,1,34,2,2,2,2,0,0,3,2,0,1,0
9998185,41,1,1,28,3,4,3,3,3,3,4,4,3,1,1
9998186,98,1,1,28,4,4,4,3,4,3,4,2,3,1,1
9998187,85,0,1,30,3,2,2,2,3,3,3,2,3,1,0
9998188,5,1,1,28,3,3,4,3,3,4,2,3,3,0,0
9998189,14,0,1,27,3,4,3,3,3,3,3,3,3,1,1
9998190,44,0,1,27,4,4,4,3,4,4,4,4,4,1,1
9998191,42,1,1,27,3,3,2,3,3,2,4,2,3,1,1
9998192,42,0,1,27,2,3,3,2,2,2,4,0,3,1,0
9998193,17,0,1,27,4,3,4,4,4,4,4,4,4,1,1
9998194,87,0,1,27,2,2,2,0,2,3,2,2,2,1,0
9998195,44,1,1,32,3,3,2,2,3,2,4,2,3,1,0
9998196,5,0,1,28,3,3,3,3,3,3,3,4,4,1,1
9998197,19,1,1,29,2,2,2,1,0,1,0,0,2,1,0
9998199,1,1,1,30,3,2,2,2,2,2,2,3,3,1,1
9998200,45,0,1,28,3,4,4,2,3,3,3,4,4,1,1
9998201,19,1,1,30,2,3,2,0,2,2,2,2,3,1,0
9998202,14,1,1,30,3,3,3,3,3,3,4,3,4,1,1
9998203,17,0,1,26,2,3,2,2,2,2,2,3,3,1,0
9998204,2,0,1,28,4,4,4,4,4,4,3,4,4,1,1
9998205,14,0,1,28,3,3,2,3,4,3,3,3,4,1,1
9998206,17,0,1,30,2,2,1,2,0,1,2,2,3,1,0
9998207,14,1,1,30,3,4,3,3,3,3,3,4,4,1,1
9998208,1,1,1,28,2,2,3,2,2,2,2,3,2,0,0
9998209,98,1,1,28,3,4,3,3,3,3,2,2,2,1,1
9998210,45,1,1,27,3,3,2,2,3,3,4,4,3,1,1
9998211,3,1,1,32,2,2,2,2,2,2,2,2,3,1,0
9998212,2,0,1,29,3,4,3,3,3,3,3,3,3,1,1
9998213,1,0,1,31,3,3,3,4,4,3,3,3,3,1,1
9998214,5,1,1,28,3,3,3,2,2,3,2,3,3,1,1
9998215,87,1,1,31,2,2,0,0,2,2,2,2,3,1,0
9998216,17,0,1,27,2,2,0,0,2,2,2,2,2,1,0
9998217,98,1,1,35,3,4,4,3,3,3,4,2,3,1,1
9998218,30,0,1,27,3,2,2,2,3,3,3,3,3,1,1
9998219,5,0,1,29,3,2,2,2,3,3,3,2,3,1,0
9998220,5,1,1,27,3,4,3,2,4,3,4,2,2,1,1
9998221,17,1,1,31,3,2,3,3,3,2,3,4,3,1,1
9998222,4,1,1,30,2,3,2,2,2,2,2,2,3,1,0
9998223,98,1,1,29,3,5,4,3,3,3,4,2,3,1,1
9998224,42,1,1,27,2,2,2,2,2,3,3,2,3,1,0
9998225,2,1,1,29,3,3,2,2,4,3,3,2,3,1,1
9998226,16,0,1,28,2,2,0,2,0,0,3,2,2,1,0
9998227,14,1,1,30,3,3,2,3,3,3,3,3,4,1,1
9998228,14,0,1,29,3,2,2,3,3,3,4,3,4,1,1
9998229,41,0,1,30,3,3,3,3,3,3,4,3,3,1,1
9998230,14,1,1,29,4,4,4,3,4,3,4,3,4,1,1
9998231,17,1,1,32,2,2,2,2,0,2,1,0,0,1,0
9998232,17,1,1,28,3,2,2,2,2,3,2,3,4,1,1
9998233,19,0,1,29,3,3,3,2,3,2,3,3,3,1,1
9998234,17,0,1,28,2,2,2,0,0,2,0,3,3,1,0
9998235,87,1,1,31,3,3,3,2,2,3,3,3,4,1,1
9998236,89,1,1,31,3,3,4,2,2,2,5,2,3,1,1
9998237,2,1,1,32,2,2,2,0,2,0,0,3,3,0,0
9998238,19,1,1,27,2,2,1,0,2,2,3,3,2,1,0
9998239,44,0,1,27,3,3,3,2,2,2,4,3,4,1,1
9998240,3,1,1,29,4,2,3,4,4,4,4,4,4,1,1
9998241,98,0,1,29,3,4,3,3,3,3,4,3,4,1,1
9998243,42,0,1,27,4,4,3,4,4,4,3,4,3,1,1
9998244,4,1,1,30,2,2,2,1,2,2,2,2,2,1,0
9998245,19,0,1,31,3,3,2,3,3,3,4,3,4,1,1
9998246,17,0,1,27,2,2,0,2,2,2,3,2,2,1,0
9998247,85,1,1,31,3,2,2,2,2,3,3,2,3,1,1
9998248,18,1,1,27,3,3,3,3,3,3,3,3,4,1,1
9998249,17,1,1,32,3,3,3,3,2,2,3,2,2,1,1
9998250,4,0,1,33,3,2,2,2,3,4,2,3,3,1,1
9998251,17,0,1,28,2,2,2,2,2,2,2,3,2,1,0
9998252,15,0,1,31,3,3,3,3,3,3,4,3,3,1,1
9998253,42,0,1,27,3,3,3,3,3,3,4,3,3,1,1
9998254,19,1,1,27,2,2,2,2,2,3,2,3,2,1,0
9998255,5,0,1,27,2,2,2,2,2,2,2,2,2,1,0
9998256,45,0,1,30,2,3,3,2,2,2,3,2,2,1,0
9998257,14,0,1,28,3,3,3,3,3,3,4,3,4,1,1
9998258,15,0,1,27,2,2,2,2,2,3,3,2,3,0,1
9998259,16,1,1,29,2,2,0,1,2,1,1,2,2,0,0
9998260,41,0,1,28,4,4,4,3,3,3,4,4,3,1,1
9998261,17,0,1,30,4,4,4,3,3,4,4,4,3,0,1
9998262,97,0,1,28,3,4,3,2,2,3,4,2,2,1,1
9998263,5,0,1,32,2,2,2,1,2,3,0,2,2,1,0
9998265,5,1,1,27,3,3,3,3,2,3,3,3,4,1,1
9998266,14,1,1,29,3,3,3,3,3,3,3,4,4,1,1
9998267,17,1,1,27,2,3,2,2,2,2,2,2,2,1,0
9998268,1,0,1,31,3,2,3,2,3,2,3,3,3,0,1
9998269,41,1,1,27,3,3,3,3,3,3,4,2,4,1,1
9998270,87,1,2,38,2,3,2,2,2,2,2,2,3,1,0
9998271,44,0,1,29,3,4,3,2,2,2,5,2,3,1,0
9998272,41,0,1,26,3,4,3,3,3,3,4,4,4,1,1
9998273,5,0,1,29,3,2,2,2,2,3,3,3,4,1,1
9998274,1,0,1,33,3,3,3,4,4,3,2,4,3,1,1
9998275,42,1,1,27,3,3,2,3,2,3,4,2,2,1,1
9998276,41,1,1,27,3,4,2,2,2,2,3,2,2,1,1
9998277,30,1,1,28,2,3,2,2,3,2,2,2,2,1,0
9998278,98,1,1,33,3,4,3,3,2,3,4,2,3,1,1
9998279,16,1,1,34,3,2,3,2,3,3,3,3,3,0,1
9998280,2,1,1,30,2,2,0,2,2,0,2,2,2,1,0
9998281,15,0,1,34,3,2,2,3,3,3,3,3,3,1,1
9998282,95,1,2,37,4,4,4,4,4,4,4,4,4,0,1
9998284,19,0,1,30,2,2,1,1,0,2,2,3,3,1,0
9998285,5,1,1,32,3,3,4,3,3,3,4,4,4,1,1
9998286,5,1,1,27,4,3,4,4,4,4,3,4,4,1,1
9998287,18,0,1,27,2,2,2,2,3,2,2,2,3,1,0
9998288,96,1,2,40,2,3,2,2,2,0,3,2,2,1,0
9998289,17,0,1,27,4,4,4,4,4,4,4,4,4,1,1
9998290,89,1,1,32,4,5,4,3,4,4,5,4,4,1,1
9998291,42,1,1,27,3,3,2,2,2,2,4,2,2,1,0
9998292,98,1,1,32,2,3,2,0,0,2,3,1,0,1,0
9998293,25,1,1,30,3,4,3,3,3,3,4,3,4,1,1
9998294,4,0,1,29,3,2,2,2,2,3,2,3,3,1,1
9998295,89,1,1,28,4,4,4,3,3,3,4,4,4,1,1
9998296,1,0,1,32,3,2,3,3,3,3,3,3,3,1,1
9998297,89,1,1,32,3,3,3,3,2,3,5,3,3,1,1
9998298,42,0,1,27,3,3,3,3,3,3,4,3,3,1,1
9998299,1,0,1,28,3,2,2,2,2,2,2,3,3,1,1
9998300,2,0,1,29,2,3,2,2,2,1,2,2,3,1,0
9998301,17,1,1,28,4,4,4,4,4,4,5,4,3,1,1
9998302,15,1,1,27,3,3,3,3,3,3,3,3,3,0,1
9998303,44,0,1,27,2,2,2,0,3,2,3,0,2,1,0
9998304,79,0,1,32,3,3,2,2,2,2,3,3,2,1,0
9998305,97,0,1,33,3,3,2,3,3,3,3,3,3,1,1
9998306,2,1,1,30,3,2,2,2,3,3,3,3,3,1,1
9998307,17,0,1,28,4,4,3,4,4,3,4,4,4,1,1
9998308,5,1,1,27,2,2,2,2,2,0,2,2,2,1,0
9998309,14,0,1,30,3,3,3,3,3,3,4,3,3,1,1
9998310,1,0,1,28,2,2,2,1,2,0,2,2,0,0,0
9998311,1,1,1,31,3,3,3,3,3,3,3,4,4,1,1
9998312,17,1,1,32,2,2,2,0,2,0,2,2,2,1,0
9998313,18,1,1,34,2,3,2,2,2,2,2,2,3,1,0
9998314,41,0,1,30,4,4,4,3,4,4,4,4,4,1,1
9998315,45,0,1,27,3,2,2,1,2,3,3,3,4,1,0
9998316,17,0,1,27,3,2,0,2,2,2,3,3,3,1,1
9998317,98,1,1,28,4,4,3,3,3,4,4,2,4,1,1
9998318,14,0,1,29,3,3,2,3,3,3,3,3,3,1,1
9998319,97,0,1,29,2,2,2,2,0,2,3,3,3,1,0
9998320,17,0,1,28,3,3,3,3,3,3,3,3,3,1,1
9998321,2,0,1,28,2,2,2,2,2,2,2,3,3,1,0
9998322,1,1,1,32,2,2,2,2,3,2,2,2,2,0,0
9998323,2,0,1,28,3,3,3,3,4,3,3,3,3,1,1
9998324,15,0,1,30,3,2,3,2,3,3,3,3,3,0,1
9998325,15,0,1,28,3,3,3,3,3,3,3,3,3,0,1
9998326,2,0,1,30,2,3,2,2,3,2,2,2,3,1,0
9998327,4,0,1,28,2,2,2,0,2,2,2,2,2,1,0
9998328,89,1,1,29,3,4,3,3,3,3,3,4,3,1,1
9998329,2,1,1,31,3,3,3,3,2,3,3,2,2,1,0
9998331,42,0,1,27,4,4,4,4,4,4,3,4,4,1,1
9998332,14,0,1,28,3,3,3,3,3,3,3,3,3,1,1
9998333,1,1,1,30,2,2,2,0,2,2,0,2,2,1,0
9998334,30,0,1,31,3,3,2,2,3,3,2,3,3,1,0
9998335,4,1,1,30,2,2,2,2,2,2,2,1,2,1,0
9998336,2,0,1,31,2,3,2,2,3,2,2,2,2,1,0
9998337,85,1,1,30,3,3,2,2,2,3,3,3,2,1,1
9998338,1,1,1,29,2,2,2,0,2,2,0,2,2,1,0
9998339,2,0,1,28,2,2,2,0,2,0,3,2,3,1,0
9998340,44,1,1,31,2,3,2,2,2,2,3,2,2,1,0
9998341,45,0,1,28,3,3,2,0,2,2,4,2,3,1,0
9998342,1,0,1,29,3,2,3,2,3,3,3,2,3,0,1
9998343,1,0,1,33,3,3,3,3,4,3,3,3,3,1,1
9998344,89,1,1,32,4,4,4,4,3,4,4,3,4,1,1
9998345,77,1,1,32,3,4,3,2,3,2,3,2,2,1,1
9998346,89,1,1,32,3,3,3,2,2,2,4,3,3,1,1
9998347,42,0,1,28,3,3,3,3,3,4,4,3,3,1,1
9998348,14,0,1,29,3,3,3,4,4,3,3,4,4,1,1
9998349,87,0,1,27,2,2,2,0,2,2,2,2,3,1,0
9998350,15,0,1,31,2,2,2,2,2,2,3,3,2,1,0
9998351,15,0,1,28,3,2,2,3,3,3,3,3,4,1,1
9998352,41,1,1,30,3,3,2,3,3,2,4,2,3,1,1
9998353,25,0,2,39,3,3,2,2,3,2,4,2,3,1,1
9998354,77,1,1,28,2,3,3,2,0,2,3,0,2,1,0
9998355,1,0,1,29,3,3,3,3,4,3,3,4,4,1,1
9998356,17,0,1,28,2,2,2,3,2,3,2,2,2,1,0
9998357,44,1,1,30,4,4,3,3,4,4,3,3,4,1,1
9998358,29,0,1,27,3,2,2,2,2,2,3,2,3,1,1
9998359,42,1,1,27,3,3,2,2,3,3,4,2,3,1,1
9998360,17,0,1,28,3,3,3,3,3,3,3,4,3,1,1
9998361,86,1,1,28,3,3,3,3,3,3,3,3,3,1,1
9998362,17,1,1,27,3,3,2,3,3,3,3,4,4,1,1
9998363,4,1,1,30,2,2,2,0,2,2,2,0,3,1,0
9998364,14,0,1,28,3,3,3,3,3,3,4,4,4,1,1
9998365,98,0,1,32,3,3,3,3,3,3,4,2,3,1,1
9998366,17,1,1,32,3,3,3,3,4,3,4,4,3,1,1
9998368,30,0,1,30,3,4,3,2,3,3,3,3,4,1,1
9998369,30,1,1,27,3,3,2,2,3,3,3,2,3,1,1
9998370,1,0,1,28,2,2,2,0,2,0,2,2,2,1,0
9998371,19,0,2,36,2,2,2,3,1,2,2,2,3,1,0
9998372,1,1,1,28,2,2,2,0,2,2,2,0,2,0,0
9998373,89,1,1,32,4,3,4,3,3,3,4,3,4,1,1
9998374,17,0,1,28,2,2,0,2,2,3,2,3,2,1,0
9998375,5,1,1,28,4,4,4,3,4,3,4,3,4,1,1
9998376,41,0,1,31,3,3,2,2,3,2,4,2,3,1,1
9998377,2,1,1,28,2,3,2,2,3,2,2,2,4,1,0
9998378,17,1,1,28,3,2,2,3,2,2,2,3,3,1,1
9998379,87,1,1,30,2,2,0,0,2,0,2,2,0,1,0
9998380,77,1,1,31,3,4,3,2,3,3,4,3,3,1,1
9998381,17,1,1,31,2,2,2,2,0,2,2,2,0,1,0
9998382,25,0,1,29,3,2,2,3,3,2,4,3,3,0,1
9998383,41,0,1,27,3,3,3,3,3,3,4,3,4,1,1
9998385,19,1,1,27,3,3,2,2,3,3,3,2,4,1,1
9998386,16,1,1,29,2,2,2,2,2,2,2,2,2,0,0
9998387,15,0,1,31,2,2,2,2,2,2,3,3,3,0,1
9998388,2,0,1,28,3,3,3,4,4,3,3,3,4,1,1
9998389,41,1,1,29,4,4,4,3,3,3,4,3,3,1,1
9998390,15,0,1,32,2,2,3,2,0,0,2,2,3,1,0
9998391,45,0,1,29,2,2,2,1,1,3,2,2,4,1,0
9998392,17,1,1,27,3,3,2,3,2,2,2,2,2,1,1
9998393,41,1,1,27,3,4,3,3,3,3,4,3,2,1,0
9998394,42,1,1,29,3,4,3,2,2,2,3,2,2,1,0
9998395,98,1,1,32,3,4,3,3,3,4,3,3,4,1,1
9998396,5,0,1,27,1,1,2,0,2,0,0,2,0,1,0
9998397,16,0,1,28,2,2,2,2,2,2,2,3,3,0,0
9998398,14,1,1,27,4,4,3,4,4,2,3,4,4,1,1
9998399,19,0,1,31,3,3,3,3,3,3,4,3,3,1,1
9998400,89,0,1,29,3,3,3,2,2,3,5,2,2,1,0
9998401,33,0,1,28,3,3,2,2,3,3,3,3,4,1,1
9998402,5,1,1,28,3,4,3,3,4,3,3,2,3,1,0
9998403,17,0,1,28,3,3,3,3,3,2,3,3,2,1,0
9998404,45,1,1,28,3,3,3,2,3,4,4,4,4,1,1
9998405,14,1,1,34,3,3,2,3,3,2,3,2,3,1,1
9998406,1,0,1,30,3,2,3,2,3,2,2,3,2,1,1
9998407,41,0,1,28,3,3,2,2,2,2,4,2,3,1,0
9998408,17,1,1,30,3,3,3,3,3,3,3,2,3,1,1
9998409,17,1,1,29,2,3,0,2,0,2,2,1,0,1,0
9998410,1,1,1,31,3,2,2,3,3,2,3,3,3,0,1
9998411,15,1,1,31,1,2,2,2,2,2,0,0,0,1,0
9998412,2,0,1,30,3,2,2,3,3,3,3,3,3,1,0
9998414,2,1,1,29,2,2,2,0,2,1,2,2,1,1,0
9998415,17,0,1,27,3,3,3,3,2,3,3,3,3,1,1
9998416,44,1,1,30,3,4,3,2,3,3,4,3,3,1,1
9998417,98,1,1,33,2,3,2,2,2,2,3,1,2,1,0
9998418,5,1,1,29,3,2,2,2,3,3,3,3,3,1,1
9998419,1,0,1,27,3,3,3,3,4,4,3,3,3,1,1
9998420,2,0,1,29,2,2,0,2,2,2,2,3,3,1,0
9998421,44,0,1,28,3,3,3,3,4,4,3,3,4,1,1
9998422,77,1,1,28,3,4,3,3,3,3,4,3,3,1,1
9998423,89,0,1,27,3,4,4,3,3,4,4,3,3,1,1
9998424,2,1,1,29,2,2,3,0,3,2,2,2,2,1,0
9998425,17,1,1,28,3,3,3,3,3,3,3,2,2,1,0
9998426,14,1,1,28,3,3,3,3,3,2,3,4,4,1,1
9998427,2,1,1,31,2,3,3,2,2,2,2,2,2,1,0
9998428,5,0,1,27,3,2,2,2,2,3,3,3,4,1,1
9998429,17,0,1,28,3,3,2,3,3,3,4,3,3,1,1
9998430,17,0,1,27,3,2,2,2,3,3,3,3,3,1,1
9998432,5,1,1,27,3,3,3,2,3,2,2,3,3,1,1
9998433,41,1,1,29,3,3,3,2,2,3,4,3,3,1,1
9998434,98,1,1,31,3,4,4,3,3,4,3,2,4,1,1
9998435,2,1,1,30,2,2,2,2,2,2,3,2,2,1,0
9998436,5,1,1,31,3,3,3,2,2,3,3,3,4,1,1
9998437,15,1,1,29,3,2,2,2,3,3,3,2,3,1,1
9998438,5,0,1,27,3,3,2,2,2,3,3,2,3,1,1
9998439,17,0,1,28,4,3,3,3,4,3,4,4,4,1,1
9998440,87,1,2,36,2,2,0,2,2,0,2,0,0,1,0
9998441,77,1,1,30,2,3,2,0,2,2,4,2,2,1,0
9998442,42,1,1,30,3,4,3,2,3,3,3,3,3,1,1
9998443,79,0,1,28,3,3,3,3,2,3,3,4,2,1,1
9998444,17,1,1,27,3,3,3,3,3,3,3,4,3,1,1
9998445,2,0,1,30,3,2,2,3,3,2,2,2,2,1,1
9998446,1,0,1,27,3,2,2,2,3,3,3,3,3,1,0
9998447,2,0,2,36,3,3,3,3,3,3,0,2,3,1,1
9998448,15,1,1,31,3,2,2,2,2,2,3,3,3,1,1
9998449,2,1,1,31,2,2,2,2,2,0,2,2,2,1,0
9998450,17,1,1,27,2,2,2,2,2,2,2,2,2,1,0
9998451,5,1,1,29,2,2,0,2,1,1,3,0,1,1,0
9998451,5,1,1,29,1,2,0,2,1,1,3,0,1,1,0
9998452,5,1,1,27,3,3,3,3,4,3,3,2,4,1,1
9998453,98,1,1,27,3,4,3,3,3,3,4,2,3,1,1
9998454,44,0,1,28,3,3,3,3,3,3,4,2,3,1,1
9998455,97,0,1,27,4,3,3,3,4,4,5,4,4,1,1
9998456,2,0,1,26,3,3,3,3,3,3,3,3,3,1,1
9998457,17,1,1,27,3,3,3,2,2,3,3,3,3,1,1
9998458,41,0,1,30,2,2,2,0,2,2,3,1,3,1,0
9998459,17,0,1,27,3,3,2,3,2,2,3,2,2,1,1
9998460,5,0,1,27,3,2,2,2,3,3,3,3,4,1,1
9998461,5,0,1,28,3,2,3,3,3,3,3,3,4,1,1
9998462,2,0,1,28,4,4,4,4,4,3,3,4,4,1,1
9998463,42,1,1,32,3,4,3,2,3,3,4,2,3,1,0
9998464,15,0,1,28,3,2,3,2,3,3,3,3,3,0,1
9998465,17,0,1,28,4,3,3,4,4,4,4,4,4,1,1
9998466,1,0,1,33,3,2,0,2,2,2,2,3,3,0,0
9998467,4,0,1,29,2,2,3,2,3,2,0,2,3,1,0
9998468,2,0,1,27,3,3,3,3,2,2,3,2,2,1,1
9998469,87,1,1,30,2,2,2,2,2,2,2,3,3,1,0
9998470,85,1,1,33,4,3,3,3,4,4,4,3,4,1,1
9998471,97,0,1,33,4,5,4,3,4,4,4,3,3,1,1
9998472,15,0,2,37,3,2,0,2,3,3,3,2,3,1,0
9998473,5,0,1,28,2,2,2,2,0,2,0,2,3,1,0
9998474,5,1,1,29,3,3,3,3,3,3,3,3,3,1,1
9998475,19,0,1,28,2,2,2,2,2,0,3,2,2,1,0
9998476,44,0,1,27,3,3,3,2,2,3,3,3,3,1,1
