Ref,Sex,AgeGroup,programme_code,CGPA,Semester1,Semester2,Semester3,Semester4,Semester5,Semester6,Semester7,Semester8,GRADUATED
STU8164,1,1,30,2,2,2,2,2,2,2,2,3,0
STU8011,1,1,41,3,4,3,3,3,3,4,2,3,1
STU8012,0,1,2,2,2,0,2,2,0,2,3,2,0
STU8013,0,1,1,3,2,2,3,3,4,3,3,3,1
STU8014,1,1,5,3,3,3,3,4,3,3,3,4,1
STU8015,0,1,42,3,3,3,2,3,3,3,3,3,0
STU8016,0,1,87,2,2,2,2,2,2,2,2,2,0
STU8017,0,1,5,3,2,3,3,3,4,3,3,4,1
STU8018,0,1,4,3,2,2,2,3,3,3,3,3,1
STU8019,0,1,2,3,3,2,3,2,3,3,3,3,1
STU8020,1,1,15,3,2,2,3,3,3,3,3,3,1
STU8021,0,1,97,3,3,3,3,3,3,5,3,3,1
STU8166,0,1,5,4,4,4,4,3,4,4,4,4,1
STU8167,0,1,5,2,1,2,0,2,2,3,2,2,0
STU8168,1,1,18,3,4,2,2,3,3,3,3,3,1
STU8169,0,1,1,3,3,3,3,4,3,3,4,4,1
STU8170,0,1,87,3,3,3,2,3,3,3,5,3,1
STU8171,1,1,2,2,2,0,0,2,2,2,2,0,0
STU8172,0,1,1,2,2,0,2,2,2,2,2,2,0
STU8173,1,1,97,4,4,4,3,3,3,5,3,3,1
STU8174,1,1,2,2,2,2,2,2,0,0,2,2,0
STU8175,1,1,14,3,3,3,3,4,3,4,4,4,1
STU8354,1,1,77,2,3,3,2,0,2,3,0,2,0
STU8355,0,1,1,3,3,3,3,4,3,3,4,4,1
STU8356,0,1,17,2,2,2,3,2,3,2,2,2,0
STU8357,1,1,44,4,4,3,3,4,4,3,3,4,1
STU8358,0,1,29,3,2,2,2,2,2,3,2,3,1
STU8359,1,1,42,3,3,2,2,3,3,4,2,3,1
STU8360,0,1,17,3,3,3,3,3,3,3,4,3,1
STU8361,1,1,86,3,3,3,3,3,3,3,3,3,1
STU8362,1,1,17,3,3,2,3,3,3,3,4,4,1
STU8363,1,1,4,2,2,2,0,2,2,2,0,3,0
STU8364,0,1,14,3,3,3,3,3,3,4,4,4,1
STU8365,0,1,98,3,3,3,3,3,3,4,2,3,1
STU8366,1,1,17,3,3,3,3,4,3,4,4,3,1
STU8367,0,1,97,2,0,2,2,2,3,4,3,2,0
STU8368,0,1,30,3,4,3,2,3,3,3,3,4,1
STU8369,1,1,30,3,3,2,2,3,3,3,2,3,1
STU8370,0,1,1,2,2,2,0,2,0,2,2,2,0
STU8271,0,1,44,3,4,3,2,2,2,5,2,3,0
STU8272,0,1,41,3,4,3,3,3,3,4,4,4,1
STU8273,0,1,5,3,2,2,2,2,3,3,3,4,1
STU8274,0,1,1,3,3,3,4,4,3,2,4,3,1
STU8275,1,1,42,3,3,2,3,2,3,4,2,2,1
STU8276,1,1,41,3,4,2,2,2,2,3,2,2,1
STU8277,1,1,30,2,3,2,2,3,2,2,2,2,0
STU8278,1,1,98,3,4,3,3,2,3,4,2,3,1
STU8279,1,1,16,3,2,3,2,3,3,3,3,3,1
STU8280,1,1,2,2,2,0,2,2,0,2,2,2,0
STU8281,0,1,15,3,2,2,3,3,3,3,3,3,1
STU8284,0,1,19,2,2,1,1,0,2,2,3,3,0
STU8285,1,1,5,3,3,4,3,3,3,4,4,4,1
STU8286,1,1,5,4,3,4,4,4,4,3,4,4,1
STU8287,0,1,18,2,2,2,2,3,2,2,2,3,0
STU8441,1,1,77,2,3,2,0,2,2,4,2,2,0
STU8442,1,1,42,3,4,3,2,3,3,3,3,3,1
STU8443,0,1,79,3,3,3,3,2,3,3,4,2,1
STU8444,1,1,17,3,3,3,3,3,3,3,4,3,1
STU8445,0,1,2,3,2,2,3,3,2,2,2,2,1
STU8446,0,1,1,3,2,2,2,3,3,3,3,3,0
STU8473,0,1,5,2,2,2,2,0,2,0,2,3,0
STU8474,1,1,5,3,3,3,3,3,3,3,3,3,1
STU8475,0,1,19,2,2,2,2,2,0,3,2,2,0
STU8476,0,1,44,3,3,3,2,2,3,3,3,3,1
STU8477,0,1,30,3,2,2,2,3,3,3,2,3,1
STU8478,0,1,2,2,2,2,3,2,2,2,3,2,0
STU8479,0,1,17,3,3,4,4,3,3,3,4,3,1
STU8480,0,1,17,3,3,3,3,3,3,3,4,3,1
STU8481,0,1,87,2,2,2,0,2,2,3,2,4,0
STU8482,0,1,15,3,2,2,2,3,2,3,2,3,1
STU8483,0,1,2,2,2,2,3,2,2,2,2,3,0
STU8484,0,1,15,2,0,2,2,2,2,3,2,3,0
STU8485,1,1,5,2,3,2,2,2,3,2,2,2,0
STU8486,0,1,45,4,4,4,2,4,4,4,4,3,1
STU8487,1,1,41,2,4,2,2,2,2,4,0,1,0
STU8488,1,1,18,3,3,3,3,3,3,3,4,3,1
STU8489,0,1,15,3,2,2,2,2,3,3,2,3,0
STU8490,0,1,2,4,4,4,4,5,4,4,4,5,1
STU8491,0,1,2,3,4,3,3,3,3,3,3,2,1
STU8492,0,1,33,3,3,3,3,3,4,3,4,4,1
STU8494,1,1,2,3,2,2,2,3,3,3,2,2,0
STU8495,1,1,2,2,3,2,2,2,2,2,2,2,0
STU8496,0,1,2,3,4,3,3,3,2,3,3,4,1
STU8497,0,1,87,3,3,3,4,4,3,3,5,4,1
STU8498,0,1,17,2,2,2,2,2,2,2,3,2,0
STU8499,1,1,5,3,3,3,3,5,4,3,3,4,1
STU8500,0,1,5,4,4,4,4,4,4,4,3,4,1
STU8501,1,1,19,2,3,2,2,2,2,3,2,2,0
STU8502,1,1,42,4,4,3,4,3,4,3,3,3,1
STU8503,1,1,17,2,3,2,2,2,2,2,2,0,0
STU8504,0,1,17,3,3,2,3,3,3,3,4,3,1
STU8505,0,1,2,4,4,4,3,4,3,3,4,4,1
STU8506,0,1,17,3,2,2,2,2,3,3,3,3,0
STU8448,1,1,15,3,2,2,2,2,2,3,3,3,1
STU8449,1,1,2,2,2,2,2,2,0,2,2,2,0
STU8450,1,1,17,2,2,2,2,2,2,2,2,2,0
STU8451,1,1,5,2,2,0,2,1,1,3,0,1,0
STU8451,1,1,5,1,2,0,2,1,1,3,0,1,0
STU8452,1,1,5,3,3,3,3,4,3,3,2,4,1
STU8453,1,1,98,3,4,3,3,3,3,4,2,3,1
STU8454,0,1,44,3,3,3,3,3,3,4,2,3,1
STU8455,0,1,97,4,3,3,3,4,4,5,4,4,1
STU8456,0,1,2,3,3,3,3,3,3,3,3,3,1
STU8457,1,1,17,3,3,3,2,2,3,3,3,3,1
STU8458,0,1,41,2,2,2,0,2,2,3,1,3,0
STU8459,0,1,17,3,3,2,3,2,2,3,2,2,1
STU8460,0,1,5,3,2,2,2,3,3,3,3,4,1
STU8461,0,1,5,3,2,3,3,3,3,3,3,4,1
STU8462,0,1,2,4,4,4,4,4,3,3,4,4,1
STU8463,1,1,42,3,4,3,2,3,3,4,2,3,0
STU8464,0,1,15,3,2,3,2,3,3,3,3,3,1
STU8465,0,1,17,4,3,3,4,4,4,4,4,4,1
STU8466,0,1,1,3,2,0,2,2,2,2,3,3,0
STU8467,0,1,4,2,2,3,2,3,2,0,2,3,0
STU8468,0,1,2,3,3,3,3,2,2,3,2,2,1
STU8469,1,1,87,2,2,2,2,2,2,2,3,3,0
STU8470,1,1,85,4,3,3,3,4,4,4,3,4,1
STU8471,0,1,97,4,5,4,3,4,4,4,3,3,1
STU8518,0,1,95,3,3,2,2,3,3,4,4,3,1
STU8519,0,1,18,2,0,0,2,2,0,4,3,2,0
STU8520,0,1,3,3,2,3,3,3,3,4,3,4,1
STU8521,0,1,87,3,2,3,2,2,3,3,3,4,1
STU8522,0,1,1,3,2,2,3,2,3,3,3,3,1
STU8523,0,1,15,3,2,3,2,3,3,3,3,3,1
STU8524,0,1,15,2,2,2,2,2,2,3,2,2,0
STU8525,0,1,16,2,2,2,0,2,2,2,0,2,0
STU8527,0,1,3,2,0,0,3,2,2,2,2,0,0
STU8528,0,1,1,2,2,3,2,2,2,2,2,2,0
STU8529,1,1,33,3,2,3,2,2,3,3,3,3,1
STU8530,0,1,1,2,2,2,2,2,0,2,2,2,0
STU8531,0,1,85,2,2,1,0,2,0,2,2,3,0
STU8532,0,1,15,2,2,2,2,0,1,2,3,2,0
STU8533,0,1,1,2,2,2,2,2,2,2,2,2,0
STU8534,0,1,45,3,3,3,3,3,3,5,3,3,1
STU8535,0,1,15,3,2,2,2,3,3,3,3,3,1
STU8537,0,1,3,2,1,0,0,3,2,2,2,3,0
STU8538,0,1,85,3,2,2,2,2,2,2,3,3,1
STU8539,0,1,17,3,3,2,3,3,3,3,3,3,1
STU8540,0,1,2,3,3,2,2,0,0,2,2,3,1
STU8541,1,1,77,3,3,3,2,2,2,3,2,3,1
STU8542,1,1,30,3,3,3,2,3,3,3,3,3,1
STU8543,0,1,15,3,2,3,2,3,2,3,2,4,1
STU8544,1,1,85,2,2,2,3,3,2,2,3,3,0
STU8545,0,1,1,3,3,3,3,3,3,3,4,4,1
STU8511,1,1,1,3,3,2,3,3,3,2,3,3,1
STU8512,0,1,2,2,2,2,0,2,0,2,2,3,0
STU8516,0,1,19,2,2,2,2,2,2,2,2,4,0
STU8547,1,1,44,2,0,0,0,0,0,0,2,2,0
STU8549,1,1,17,2,2,2,2,2,2,2,2,2,0
STU8550,1,1,5,2,3,3,3,2,2,3,0,0,0
STU8551,0,1,1,3,3,3,3,3,3,3,4,3,1
STU8552,1,1,17,3,3,3,4,3,3,3,4,3,1
STU8553,0,1,96,3,4,3,3,3,3,3,3,2,1
STU8554,0,1,19,3,3,3,4,3,3,4,3,4,1
STU8555,1,1,5,2,2,0,0,2,2,2,1,1,0
STU8556,0,1,3,3,2,2,2,2,3,2,3,4,0
STU8557,0,1,97,3,3,2,2,2,3,4,3,3,1
STU8558,0,1,18,2,3,2,0,2,2,2,2,3,0
STU8559,1,1,86,3,2,0,3,2,2,3,2,2,0
STU8560,1,1,19,2,3,2,3,2,3,3,3,2,0
STU8561,0,1,3,3,2,2,3,3,3,3,3,3,1
STU8562,0,1,4,2,2,2,1,2,2,2,2,2,0
STU8563,0,1,1,2,2,2,2,2,2,2,3,2,0
STU8564,1,1,17,3,3,3,2,2,4,4,3,3,1
STU8565,1,1,87,2,2,3,3,2,0,2,0,3,0
STU8566,1,1,17,2,2,2,2,1,3,2,2,0,0
STU8567,1,1,33,2,3,2,2,2,2,2,2,2,0
STU8568,1,1,5,2,2,2,0,2,0,2,1,2,0
STU8569,0,1,77,2,2,2,1,1,2,0,5,3,0
STU8570,0,1,77,3,3,2,1,2,3,4,4,2,0
STU8571,0,1,25,2,2,2,2,3,2,3,0,0,0
STU8572,1,1,85,2,2,2,0,2,2,3,2,0,0
STU8573,1,1,77,2,3,3,0,2,2,4,0,2,0
STU8574,1,1,42,2,0,0,0,0,0,0,1,0,0
STU8575,0,1,85,3,2,2,2,2,2,2,3,3,0
STU8576,0,1,15,3,3,3,3,3,3,3,3,4,1
STU8577,0,1,17,3,3,2,3,3,3,3,3,3,1
STU8579,0,1,87,2,2,2,3,2,2,2,2,2,0
STU8580,0,1,1,2,0,0,2,2,2,2,3,3,0
STU8581,0,1,2,2,0,0,3,2,0,0,2,2,0
STU8582,0,1,97,3,3,3,3,3,4,4,3,2,1
STU8583,1,1,42,2,4,3,2,2,2,3,0,1,0
STU8584,1,1,98,2,3,3,2,2,0,2,0,0,0
STU8585,1,1,44,2,0,0,0,0,0,0,2,2,0
STU8586,0,1,1,2,3,2,0,2,2,2,2,3,0
STU8587,1,1,15,3,2,3,2,2,2,3,3,4,1
STU8588,1,1,14,3,3,3,3,3,2,3,3,4,1
STU8589,0,1,25,3,2,2,2,3,0,5,2,3,0
STU8590,1,1,89,1,0,0,0,0,0,0,0,0,0
STU8591,0,1,29,2,2,2,2,2,2,2,3,3,0
STU8592,0,1,85,2,2,2,2,2,2,3,3,2,0
STU8594,0,1,18,2,2,2,0,2,2,2,2,3,0
STU8595,0,1,19,3,3,2,3,3,3,4,3,3,1
STU8596,0,1,15,3,2,2,3,3,3,3,3,3,1
STU8597,1,1,89,2,0,0,0,0,0,0,1,2,0
STU8598,0,1,3,3,2,2,2,3,2,2,2,3,1
STU8599,0,1,3,3,2,2,3,3,3,3,3,3,1
STU8600,1,1,14,3,3,3,3,3,3,3,0,2,1
STU8601,1,1,98,2,4,2,0,0,2,3,1,1,0
STU8602,0,1,15,3,3,2,3,3,3,3,3,3,1
STU8603,1,1,17,4,4,4,4,5,4,4,4,4,1
STU8604,1,1,17,5,4,4,4,5,5,5,5,5,1
STU8621,1,1,30,2,3,2,2,3,2,2,3,2,0
STU8622,0,1,1,2,2,2,2,2,2,3,3,3,0
STU8623,1,1,17,3,3,3,3,3,3,3,3,3,1
STU8624,1,1,2,2,2,2,2,2,2,2,2,2,0
STU8625,0,1,96,3,3,3,3,3,3,4,4,4,1
STU8626,0,1,11,2,2,1,2,2,2,3,3,3,0
STU8627,0,1,33,3,2,2,2,3,3,3,4,4,1
STU8628,1,1,44,3,3,4,3,3,3,4,2,3,1
STU8629,0,1,10,2,0,2,0,3,3,2,1,0,0
STU8630,0,1,29,3,3,2,2,3,2,3,3,3,1
STU8631,0,1,18,2,2,2,0,2,2,2,2,3,0
STU8632,0,1,96,3,3,2,3,3,3,3,3,3,1
STU8633,1,1,17,2,3,2,2,2,2,0,2,2,0
STU8634,0,1,1,3,3,2,3,3,3,3,3,3,1
STU8635,1,1,25,3,3,3,2,3,2,4,3,3,1
STU8636,0,1,17,3,3,2,3,3,3,3,3,3,1
STU8637,1,1,3,3,2,3,2,3,3,3,2,2,1
STU8638,0,1,17,3,2,3,3,2,2,2,2,3,0
STU8639,0,1,1,2,2,3,2,3,2,2,2,3,0
STU8640,1,1,1,3,3,2,3,3,3,3,2,3,1
STU8681,0,1,19,3,2,2,2,2,2,3,3,3,1
STU8682,0,1,42,3,3,2,2,3,3,4,2,3,0
STU8683,0,1,42,1,0,0,0,0,0,0,0,1,0
STU8683,0,1,77,3,0,0,3,4,2,0,0,2,0
STU8684,1,1,19,2,3,2,2,2,2,2,2,3,0
STU8685,1,1,42,1,0,0,0,0,0,0,0,0,0
STU8686,0,1,18,3,3,2,2,3,3,3,4,4,1
STU8687,0,1,25,2,3,3,2,2,2,3,2,3,0
STU8688,0,1,1,3,3,3,3,3,2,3,3,3,1
STU8689,1,1,42,1,0,0,0,0,0,0,0,1,0
STU8690,1,1,29,2,2,2,0,2,0,3,2,2,0
STU8691,0,1,3,3,2,2,2,3,2,3,2,4,0
STU8692,1,1,17,2,3,2,2,2,2,2,2,2,0
STU8693,0,1,25,2,2,3,2,3,2,2,3,0,0
STU8694,0,1,2,2,3,2,0,2,0,2,2,3,0
STU8695,1,1,5,2,2,2,2,2,2,2,2,2,0
STU8696,0,1,1,2,2,2,3,2,2,2,3,3,0
STU8697,0,1,96,2,2,2,2,2,2,3,2,2,0
STU8698,0,1,19,2,2,2,3,2,2,3,3,3,0
STU8699,0,1,17,2,2,2,2,2,2,2,1,1,0
STU8700,0,1,41,2,3,2,2,2,2,3,2,3,0
STU8701,0,1,29,2,2,2,0,2,2,2,2,3,0
STU8702,0,1,17,2,3,3,2,0,2,2,2,2,0
STU8703,1,1,5,3,2,2,3,2,3,2,2,3,1
STU8704,0,1,2,2,3,2,3,2,2,2,2,3,0
STU8705,1,1,17,2,2,2,2,2,2,2,2,2,0
STU8706,0,1,86,3,2,3,3,3,3,3,3,4,1
STU8707,0,1,3,3,2,3,2,2,3,3,3,4,1
STU8708,0,1,3,3,2,3,3,3,3,3,3,4,1
STU8709,0,1,30,2,3,2,0,2,2,3,2,3,0
STU8710,0,1,1,3,2,3,2,3,2,3,3,4,1
STU8711,1,1,29,1,2,0,2,1,2,1,2,0,0
STU8712,0,1,15,3,3,3,3,3,3,3,3,3,1
STU8713,1,1,14,2,2,2,2,2,0,0,0,3,0
STU8714,1,1,2,2,2,2,2,2,0,2,2,2,0
STU8715,1,1,17,2,2,2,2,2,2,2,2,2,0
STU8716,0,1,2,2,2,2,2,2,0,2,2,2,0
STU8717,0,1,77,2,3,2,2,2,2,4,0,3,0
STU8718,0,1,1,3,2,2,2,3,3,4,3,3,1
STU8719,0,1,1,3,2,3,3,3,2,3,3,3,1
STU8720,1,1,17,3,3,2,2,4,4,4,2,2,1
STU8721,1,1,4,3,2,2,2,2,3,3,3,3,1
STU8722,1,1,87,3,3,3,3,3,3,4,3,3,1
STU8723,1,1,3,2,2,2,2,2,2,2,2,1,0
STU8724,0,1,96,3,2,2,2,3,2,3,3,3,1
STU8725,0,1,2,2,2,2,2,2,2,2,2,2,0
STU8726,1,1,19,3,3,3,4,3,3,3,3,4,1
STU8727,1,1,42,2,0,0,0,0,0,0,0,2,0
STU8728,0,1,42,3,3,3,3,3,3,4,3,4,1
STU8729,0,1,33,2,3,2,0,2,0,3,2,2,0
STU8730,0,1,2,3,3,3,2,3,2,3,2,3,1
STU8731,0,1,45,2,2,2,2,2,2,3,3,2,0
STU8733,0,1,85,3,2,2,3,3,3,3,3,3,1
STU8734,0,1,2,2,2,2,0,3,0,3,3,2,0
STU8735,0,1,44,2,2,2,0,2,0,3,2,3,0
STU8736,1,1,5,3,3,3,2,2,3,3,2,2,0
STU8737,0,1,1,2,2,2,0,2,2,2,2,3,0
STU8738,0,1,29,3,3,3,3,3,3,3,3,3,1
STU8739,0,1,45,3,4,3,3,3,3,3,4,3,1
STU8740,0,1,1,2,2,2,2,2,2,2,3,3,0
STU8741,0,1,4,2,3,2,2,2,3,2,3,3,0
STU8742,1,1,89,3,3,2,2,2,2,5,2,2,0
STU8743,1,1,17,3,3,2,3,3,2,3,3,3,1
STU8744,0,1,96,2,3,2,2,2,2,2,3,2,0
STU8745,0,1,87,3,2,2,2,2,2,2,3,4,0
STU8746,0,1,15,3,2,2,2,2,3,3,2,3,1
STU8747,0,1,5,3,3,2,2,0,3,0,2,2,0
STU8748,1,1,3,3,2,2,3,3,3,3,3,3,1
STU8749,0,1,30,3,2,2,2,3,2,3,3,3,1
STU8750,1,1,18,2,3,2,2,2,2,2,0,2,0
STU8751,0,1,77,3,3,3,2,3,2,4,3,3,1
STU8752,0,1,3,3,3,2,3,3,3,3,3,4,1
STU8753,0,1,15,3,2,2,2,3,3,3,2,3,1
STU8754,1,1,29,3,2,3,3,3,2,3,3,3,1
STU8755,1,1,17,2,2,2,2,0,2,2,3,2,0
STU8756,0,1,19,3,2,2,2,3,3,3,3,2,1
STU8757,0,1,85,3,3,3,3,3,3,3,4,3,1
STU8758,1,1,30,2,3,2,2,2,2,2,2,2,0
STU8759,1,1,5,2,0,0,0,0,0,0,2,2,0
STU8760,1,1,18,2,3,2,2,3,2,3,2,3,0
STU8761,1,1,3,3,2,3,3,3,3,3,3,3,1
STU8762,1,1,2,3,4,3,3,4,3,3,3,4,1
STU8763,0,1,2,2,3,2,0,3,2,2,2,2,0
STU8764,0,1,29,3,2,3,3,3,3,3,3,3,1
STU8765,0,1,17,2,2,2,2,2,2,3,3,3,0
STU8766,0,1,77,3,3,2,2,3,3,4,3,3,1
STU8767,1,1,87,2,2,2,2,2,2,2,0,3,0
STU8768,1,1,1,2,2,2,2,3,2,2,3,2,0
STU8769,0,1,17,2,2,2,2,2,2,3,2,2,0
STU8770,1,1,2,2,2,2,0,0,2,2,2,2,0
STU8771,0,1,87,2,2,2,1,0,2,2,2,3,0
STU8771,0,1,87,2,2,2,1,0,2,2,2,3,0
STU8772,1,1,17,2,3,3,2,2,2,2,2,2,0
STU8774,0,1,30,3,2,2,2,4,3,4,4,4,1
STU8775,0,1,24,2,3,3,0,0,0,0,2,3,0
STU8776,0,1,19,2,2,2,0,2,2,2,2,2,0
STU8777,0,1,3,3,2,3,3,3,3,3,2,4,1
STU8642,0,1,19,3,3,2,2,3,2,3,3,3,0
STU8643,0,1,29,2,2,2,2,3,2,3,3,3,0
STU8644,0,1,87,3,3,3,2,2,2,3,3,4,1
STU8645,0,1,97,2,2,2,2,2,2,4,2,2,0
STU8646,1,1,25,3,3,3,3,3,3,4,4,4,1
STU8647,0,1,17,2,2,3,2,2,2,2,2,2,0
STU8648,1,1,1,2,0,2,2,2,2,3,2,3,0
STU8649,1,1,17,2,2,2,2,0,0,2,1,2,0
STU8650,0,1,2,2,2,3,0,2,2,3,3,2,0
STU8651,1,1,29,2,0,2,2,0,2,0,2,0,0
STU8652,1,1,87,3,2,2,3,3,3,2,3,4,1
STU8653,0,1,19,2,3,2,0,2,2,2,2,3,0
STU8653,0,1,19,2,3,2,0,2,2,2,2,3,0
STU8654,0,1,33,2,2,2,2,2,2,2,3,3,0
STU8655,0,1,29,3,2,2,2,2,3,3,3,3,1
STU8656,0,1,98,3,4,3,3,3,4,4,3,4,1
STU8657,1,1,44,2,0,0,0,0,0,0,2,2,0
STU8658,1,1,87,3,2,3,2,2,2,2,3,4,1
STU8659,1,1,19,2,3,2,2,2,2,3,2,3,0
STU8660,1,1,19,2,2,0,0,2,2,2,2,2,0
STU8661,0,1,4,2,0,2,2,0,3,2,3,2,0
STU8662,1,1,25,3,3,3,3,3,3,3,2,2,0
STU8663,1,1,1,1,2,2,0,1,2,0,0,2,0
STU8664,1,1,87,3,3,3,3,3,3,2,3,3,1
STU8665,0,1,1,2,2,2,2,3,2,2,2,2,0
STU8666,0,1,3,2,0,2,0,2,2,2,2,3,0
STU8667,1,1,87,2,3,2,2,2,3,2,2,0,0
STU8668,1,1,14,3,3,3,3,4,3,3,3,4,1
STU8669,0,1,3,3,3,3,3,3,3,3,3,3,1
STU8670,0,1,96,3,3,3,2,3,3,3,3,4,1
STU8671,0,1,5,4,5,5,5,4,4,4,3,5,1
STU8672,1,1,87,3,3,2,3,3,2,2,3,3,1
STU8673,0,1,2,2,2,2,2,2,2,2,2,2,0
STU8674,1,1,4,2,2,2,0,2,0,2,0,2,0
STU8675,0,1,17,3,3,3,3,2,3,3,3,3,1
STU8676,0,1,5,2,2,2,2,2,0,2,2,3,0
STU8677,1,1,30,2,3,2,2,2,2,2,2,3,0
STU8678,0,1,2,2,2,2,3,0,0,3,2,0,0
STU8679,1,1,5,2,3,3,2,2,0,2,0,0,0
STU8606,1,1,87,2,2,2,2,2,2,2,2,3,0
STU8607,0,1,4,2,2,2,1,2,2,0,0,2,0
STU8608,1,1,2,3,4,4,3,3,2,2,3,3,1
STU8609,0,1,9,3,3,3,2,4,3,3,3,4,1
STU8610,0,1,42,3,4,3,3,2,3,3,2,3,1
STU8611,1,1,87,2,2,2,2,2,2,2,2,3,0
STU8612,0,1,15,3,2,2,2,2,3,3,2,3,0
STU8613,0,1,19,2,2,2,2,2,2,2,0,2,0
STU8614,1,1,15,2,2,2,2,2,2,3,2,3,0
STU8615,1,1,17,3,2,2,2,3,3,3,3,3,1
STU8616,0,1,17,2,2,2,3,2,2,3,3,3,0
STU8617,0,1,1,2,2,0,2,2,0,2,2,2,0
STU8618,0,1,3,3,2,3,3,3,3,3,2,4,0
STU8619,1,1,29,3,2,2,2,3,3,3,3,3,1
STU8779,0,1,92,3,2,3,2,3,3,3,3,4,1
STU8783,1,1,2,2,3,2,0,2,0,2,0,2,0
STU8784,1,1,15,3,2,2,2,2,3,3,2,4,0
STU8785,1,1,17,2,2,2,2,2,2,3,3,2,0
STU8802,0,1,19,2,2,2,2,2,2,3,2,3,0
STU8803,0,1,2,2,2,0,0,2,0,2,3,2,0
STU8804,1,1,19,3,2,2,2,3,3,2,3,3,1
STU8805,1,1,2,2,2,2,2,2,2,2,2,2,0
STU8806,1,1,78,3,4,3,3,3,3,4,3,4,1
STU8807,0,1,25,2,3,3,0,2,0,4,2,2,0
STU8808,0,1,2,2,2,2,2,2,0,0,2,3,0
STU8809,0,1,42,3,3,2,2,2,2,4,3,4,1
STU8810,0,1,1,3,3,3,4,3,3,4,4,4,1
STU8811,0,1,17,2,2,2,2,2,2,2,3,2,0
STU8811,0,1,17,2,2,2,2,2,2,2,3,2,0
STU8812,1,1,2,2,3,2,2,2,2,2,2,2,0
STU8813,1,1,5,2,2,3,2,2,3,2,2,2,0
STU8814,1,1,1,2,2,2,2,2,2,2,2,2,1
STU8815,0,1,17,4,3,4,4,3,4,4,4,3,1
STU8816,0,1,4,2,2,2,0,2,3,2,2,3,0
STU8823,1,1,85,2,2,2,2,2,2,2,2,3,0
STU8824,0,1,97,2,2,2,2,2,2,3,2,2,0
STU8825,0,1,77,3,3,3,3,3,3,4,3,3,1
STU8826,0,1,17,2,2,2,0,0,2,2,2,2,0
STU8827,1,1,4,2,2,3,2,2,0,2,2,3,0
STU8828,1,1,24,3,3,3,3,3,3,3,2,2,1
STU8829,1,1,4,2,2,2,2,2,3,2,3,3,1
STU8830,0,1,17,3,3,3,3,3,3,3,3,3,1
STU8831,1,1,85,2,2,2,2,0,3,3,3,2,0
STU8832,1,1,2,2,0,2,3,0,0,2,1,3,0
STU8833,1,1,19,2,2,2,2,2,2,2,0,2,0
STU8834,0,1,4,3,2,2,2,2,3,2,3,4,1
STU8835,1,1,19,2,2,2,3,2,3,2,3,3,0
STU8836,0,1,15,3,3,3,3,3,3,3,3,3,1
STU8837,1,1,4,2,2,2,1,2,1,2,3,2,0
STU8838,0,1,87,2,2,2,2,2,2,2,2,3,0
STU8839,1,1,2,3,3,3,3,4,3,3,3,3,0
STU8840,1,1,2,3,3,4,2,3,4,3,4,3,1
STU8841,0,1,2,2,2,3,2,2,0,0,0,2,0
STU8842,0,1,17,2,2,2,2,2,2,2,2,2,0
STU8843,0,1,79,3,3,2,3,3,3,3,3,3,1
STU8844,1,1,19,2,2,2,0,2,2,2,2,3,0
STU8845,0,1,85,3,2,2,3,3,4,4,4,3,1
STU8846,0,1,2,2,0,0,0,0,0,0,2,2,0
STU8847,0,1,41,3,3,3,2,3,3,3,3,4,1
STU8848,1,1,98,3,4,3,3,3,3,4,2,3,1
STU8849,1,1,17,2,2,2,2,0,2,0,2,0,0
STU8850,1,1,10,4,2,2,3,5,4,3,4,4,1
STU8851,0,1,19,2,2,2,0,2,0,2,2,3,0
STU8852,1,1,30,2,0,2,2,3,2,2,2,3,0
STU8853,0,1,17,2,3,3,3,2,2,2,2,2,0
STU8854,0,1,42,3,4,3,3,4,4,4,3,3,1
STU8855,1,1,41,4,4,4,4,4,3,4,4,3,1
STU8856,0,1,95,2,1,0,3,2,2,1,0,2,0
STU8857,1,1,4,2,2,2,0,0,3,2,4,2,0
STU8858,0,1,42,3,4,3,3,3,3,4,3,3,1
STU8859,1,1,17,2,2,2,3,2,2,2,3,2,0
STU8860,1,1,98,4,4,4,3,4,4,3,3,4,1
STU8861,1,1,2,2,3,3,2,2,0,0,3,2,0
STU8862,1,1,1,2,2,2,2,0,2,2,2,2,0
STU8864,1,1,17,2,2,2,2,2,2,2,2,2,0
STU8865,1,1,30,2,3,2,2,2,2,3,2,3,0
STU8787,0,1,25,2,2,2,1,2,1,4,2,2,0
STU8788,1,1,2,2,0,0,0,0,0,0,0,2,0
STU8789,0,1,77,1,0,0,0,0,0,0,1,3,0
STU8791,0,1,5,2,2,3,2,2,2,3,1,3,0
STU8792,1,1,2,2,3,3,2,3,0,0,3,3,0
STU8793,0,1,15,3,2,3,2,3,3,3,3,3,1
STU8794,1,1,2,1,2,1,1,2,1,1,0,0,0
STU8796,0,1,17,2,2,2,2,2,2,2,2,3,0
STU8798,0,1,89,3,3,3,3,3,3,4,3,3,1
STU8799,1,1,17,3,3,2,2,3,3,3,3,4,1
STU8800,0,1,30,2,2,2,2,2,2,2,2,3,0
STU8819,1,1,86,3,2,3,3,3,3,3,3,4,1
STU8820,0,1,30,2,2,2,2,3,2,3,2,3,1
STU8821,1,1,5,2,1,2,2,1,1,2,3,2,0
STU8870,1,1,4,2,3,2,0,0,3,2,2,3,0
